"25"	"-"	"g"	"g"	"-"	"f"	"e"	"d"	"e"	"f"	"g"	"g"	"g"	"-"	"-"	"h"	"g"	"f"	"g"	"h"	"-"	"-"	"-"	"k"	"j"	"h"	"g"	"-"	"h"	"h"	"-"	"h"	"g"	"f"	"g"	"g"	"g"	"-"	"-"	"g"	"k"	"j"	"k"	"l"	"l"	"-"	"-"	"k"	"h"	"k"	"-"	"g"	"h"	"g"	"f"	"f"	"f"	"g"	"h"	"h"	"-"	"-"	"j"	"k"	"j"	"h"	"-"	"g"	"h"	"g"	"-"	"f"	"e"	"f"	"g"	"f"	"-"	"g"	"g"	"g"	"g"	"f"	"-"	"e"	"d"	"f"	"-"	"-"	"-"	"f"	"g"	"h"	"g"	"-"	"-"	"h"	"g"	"f"	"g"	"-"	"h"	"h"	"h"	"g"	"h"	"j"	"k"	"j"	"h"	"g"	"e"	"f"	"g"	"h"	"j"	"k"	"-"	"-"	"-"	"j"	"h"	"g"	"-"	"e"	"f"	"g"	"g"	"g"
"26"	"-"	"g"	"g"	"-"	"f"	"e"	"d"	"e"	"f"	"g"	"g"	"g"	"-"	"-"	"h"	"g"	"f"	"g"	"h"	"-"	"-"	"-"	"k"	"j"	"h"	"g"	"-"	"h"	"h"	"-"	"h"	"g"	"f"	"g"	"g"	"g"	"-"	"-"	"g"	"k"	"j"	"k"	"l"	"l"	"-"	"-"	"k"	"h"	"k"	"-"	"g"	"h"	"g"	"f"	"f"	"f"	"g"	"h"	"h"	"-"	"-"	"j"	"k"	"j"	"h"	"-"	"g"	"h"	"g"	"-"	"f"	"e"	"f"	"g"	"f"	"-"	"g"	"g"	"g"	"g"	"f"	"-"	"e"	"d"	"f"	"-"	"-"	"-"	"f"	"g"	"h"	"g"	"-"	"-"	"h"	"g"	"f"	"g"	"h"	"h"	"h"	"h"	"g"	"h"	"j"	"k"	"j"	"h"	"g"	"e"	"f"	"g"	"h"	"j"	"k"	"-"	"-"	"-"	"j"	"h"	"g"	"-"	"e"	"f"	"g"	"g"	"g"
"27"	"-"	"g"	"g"	"-"	"f"	"-"	"d"	"e"	"f"	"g"	"g"	"g"	"-"	"-"	"h"	"g"	"f"	"g"	"h"	"-"	"-"	"-"	"k"	"j"	"h"	"g"	"-"	"h"	"h"	"-"	"h"	"g"	"f"	"g"	"g"	"g"	"-"	"-"	"g"	"k"	"j"	"k"	"l"	"l"	"-"	"k"	"k"	"h"	"k"	"j"	"g"	"h"	"g"	"f"	"f"	"f"	"g"	"h"	"h"	"-"	"-"	"j"	"k"	"j"	"h"	"-"	"g"	"h"	"g"	"-"	"f"	"e"	"f"	"g"	"f"	"-"	"g"	"g"	"g"	"g"	"f"	"-"	"d"	"d"	"f"	"-"	"-"	"-"	"g"	"h"	"g"	"g"	"-"	"-"	"h"	"g"	"f"	"g"	"h"	"h"	"h"	"h"	"g"	"h"	"j"	"k"	"j"	"h"	"g"	"g"	"g"	"h"	"h"	"j"	"k"	"-"	"-"	"-"	"-"	"h"	"g"	"-"	"e"	"f"	"g"	"g"	"g"
"A_VOR_Cod_259_I"	"-"	"g"	"g"	"-"	"f"	"e"	"d"	"e"	"f"	"g"	"g"	"g"	"-"	"-"	"h"	"g"	"f"	"g"	"h"	"-"	"-"	"-"	"k"	"j"	"h"	"g"	"-"	"h"	"h"	"-"	"h"	"g"	"f"	"g"	"g"	"g"	"-"	"-"	"g"	"k"	"j"	"k"	"l"	"l"	"-"	"-"	"k"	"h"	"k"	"g"	"g"	"h"	"g"	"f"	"f"	"f"	"g"	"h"	"h"	"-"	"-"	"j"	"k"	"j"	"h"	"-"	"g"	"h"	"g"	"-"	"f"	"e"	"f"	"g"	"g"	"-"	"g"	"g"	"g"	"g"	"f"	"-"	"e"	"d"	"f"	"-"	"-"	"-"	"f"	"g"	"h"	"g"	"-"	"-"	"h"	"g"	"f"	"g"	"h"	"h"	"h"	"h"	"g"	"h"	"j"	"k"	"j"	"h"	"g"	"e"	"f"	"g"	"h"	"j"	"k"	"-"	"-"	"-"	"j"	"h"	"g"	"-"	"e"	"f"	"g"	"g"	"g"
"CH_E_611"	"-"	"g"	"g"	"-"	"f"	"-"	"d"	"e"	"f"	"g"	"g"	"g"	"-"	"-"	"h"	"g"	"f"	"g"	"h"	"-"	"-"	"-"	"k"	"j"	"h"	"g"	"-"	"h"	"h"	"-"	"h"	"g"	"f"	"g"	"g"	"g"	"-"	"-"	"g"	"k"	"k"	"l"	"k"	"l"	"-"	"k"	"k"	"h"	"k"	"j"	"g"	"h"	"g"	"f"	"f"	"f"	"g"	"h"	"h"	"-"	"-"	"j"	"k"	"j"	"h"	"-"	"g"	"h"	"g"	"f"	"f"	"e"	"f"	"g"	"f"	"-"	"g"	"g"	"g"	"g"	"f"	"-"	"d"	"e"	"f"	"-"	"-"	"-"	"g"	"h"	"g"	"g"	"-"	"-"	"h"	"g"	"f"	"g"	"-"	"h"	"h"	"h"	"g"	"h"	"j"	"k"	"j"	"h"	"g"	"g"	"g"	"h"	"h"	"k"	"h"	"-"	"-"	"-"	"g"	"h"	"g"	"-"	"e"	"f"	"g"	"g"	"g"
"CZ_HKm_II_A_4"	"g"	"g"	"g"	"-"	"f"	"e"	"d"	"e"	"f"	"g"	"g"	"g"	"-"	"-"	"h"	"g"	"f"	"g"	"h"	"-"	"-"	"-"	"k"	"j"	"h"	"g"	"-"	"h"	"h"	"-"	"h"	"g"	"f"	"g"	"g"	"g"	"-"	"-"	"g"	"k"	"j"	"k"	"l"	"l"	"-"	"-"	"k"	"h"	"k"	"-"	"g"	"h"	"g"	"f"	"f"	"f"	"g"	"h"	"h"	"-"	"-"	"j"	"k"	"j"	"h"	"-"	"g"	"h"	"g"	"-"	"f"	"e"	"f"	"g"	"f"	"g"	"g"	"g"	"g"	"g"	"f"	"-"	"e"	"d"	"f"	"-"	"-"	"-"	"f"	"g"	"h"	"g"	"-"	"-"	"h"	"g"	"f"	"g"	"-"	"h"	"h"	"h"	"g"	"h"	"j"	"k"	"j"	"h"	"g"	"e"	"f"	"g"	"h"	"j"	"k"	"-"	"-"	"-"	"j"	"h"	"g"	"-"	"e"	"f"	"g"	"g"	"g"
"CZ_PLm_504_C_004"	"-"	"g"	"g"	"-"	"f"	"e"	"d"	"e"	"f"	"g"	"g"	"g"	"-"	"-"	"h"	"g"	"f"	"g"	"h"	"-"	"-"	"-"	"k"	"j"	"h"	"g"	"-"	"h"	"h"	"-"	"h"	"g"	"f"	"g"	"g"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"
"CZ_Pn_XV_A_10"	"-"	"g"	"g"	"-"	"g"	"f"	"d"	"e"	"f"	"g"	"g"	"g"	"-"	"-"	"h"	"g"	"f"	"g"	"h"	"-"	"-"	"-"	"k"	"j"	"h"	"g"	"h"	"h"	"h"	"-"	"h"	"g"	"f"	"g"	"g"	"g"	"-"	"-"	"g"	"k"	"j"	"k"	"l"	"l"	"-"	"-"	"k"	"h"	"k"	"-"	"g"	"h"	"g"	"f"	"f"	"f"	"g"	"h"	"h"	"-"	"-"	"-"	"k"	"j"	"h"	"-"	"g"	"h"	"g"	"-"	"f"	"e"	"f"	"g"	"f"	"-"	"g"	"g"	"g"	"g"	"f"	"-"	"e"	"d"	"f"	"-"	"-"	"-"	"f"	"g"	"h"	"g"	"-"	"-"	"h"	"g"	"f"	"g"	"-"	"h"	"h"	"h"	"g"	"g"	"-"	"k"	"j"	"h"	"g"	"e"	"f"	"g"	"h"	"k"	"-"	"-"	"-"	"-"	"-"	"j"	"h"	"-"	"e"	"f"	"g"	"g"	"g"
"CZ_Pu_I_D_20"	"-"	"g"	"g"	"g"	"f"	"e"	"d"	"e"	"f"	"g"	"g"	"g"	"-"	"-"	"h"	"g"	"f"	"g"	"h"	"-"	"-"	"-"	"k"	"j"	"h"	"g"	"g"	"h"	"h"	"-"	"h"	"g"	"f"	"g"	"g"	"g"	"-"	"-"	"g"	"k"	"j"	"k"	"l"	"-"	"-"	"-"	"k"	"h"	"k"	"g"	"g"	"h"	"g"	"f"	"f"	"f"	"g"	"h"	"h"	"-"	"-"	"j"	"k"	"j"	"h"	"-"	"g"	"h"	"g"	"-"	"f"	"e"	"f"	"g"	"f"	"-"	"g"	"g"	"g"	"g"	"f"	"-"	"e"	"d"	"f"	"e"	"f"	"g"	"g"	"h"	"g"	"g"	"-"	"-"	"h"	"g"	"f"	"g"	"-"	"h"	"h"	"h"	"g"	"h"	"j"	"k"	"j"	"h"	"g"	"g"	"h"	"g"	"h"	"h"	"k"	"j"	"h"	"g"	"f"	"h"	"g"	"-"	"e"	"f"	"g"	"g"	"g"
"D_KA_Aug_LX"	"-"	"g"	"g"	"-"	"f"	"-"	"d"	"e"	"f"	"g"	"g"	"g"	"-"	"-"	"h"	"g"	"f"	"g"	"h"	"-"	"-"	"-"	"k"	"j"	"h"	"g"	"-"	"h"	"h"	"-"	"h"	"g"	"f"	"g"	"g"	"g"	"-"	"-"	"g"	"k"	"j"	"k"	"l"	"l"	"k"	"k"	"j"	"h"	"k"	"j"	"g"	"h"	"g"	"f"	"f"	"f"	"g"	"h"	"h"	"-"	"-"	"-"	"k"	"j"	"h"	"-"	"g"	"h"	"g"	"-"	"f"	"e"	"f"	"g"	"f"	"-"	"g"	"g"	"g"	"g"	"f"	"-"	"d"	"f"	"f"	"-"	"-"	"-"	"g"	"h"	"g"	"g"	"-"	"-"	"h"	"g"	"f"	"g"	"-"	"h"	"h"	"h"	"g"	"h"	"k"	"k"	"j"	"h"	"g"	"f"	"g"	"h"	"h"	"j"	"k"	"-"	"-"	"-"	"-"	"h"	"g"	"-"	"e"	"f"	"g"	"g"	"g"
"F_Pn_lat_12044"	"-"	"g"	"g"	"-"	"f"	"f"	"d"	"e"	"f"	"g"	"g"	"g"	"-"	"h"	"h"	"g"	"f"	"f"	"h"	"-"	"-"	"-"	"k"	"k"	"j"	"h"	"-"	"h"	"h"	"-"	"h"	"g"	"f"	"g"	"g"	"f"	"-"	"-"	"h"	"k"	"k"	"l"	"l"	"k"	"-"	"-"	"k"	"h"	"k"	"j"	"g"	"h"	"g"	"f"	"f"	"f"	"g"	"h"	"h"	"-"	"h"	"k"	"k"	"j"	"h"	"-"	"g"	"h"	"g"	"-"	"f"	"e"	"f"	"g"	"f"	"-"	"g"	"g"	"g"	"g"	"f"	"f"	"d"	"d"	"f"	"e"	"f"	"g"	"g"	"h"	"g"	"g"	"h"	"i"	"h"	"g"	"f"	"g"	"-"	"g"	"h"	"h"	"g"	"h"	"-"	"k"	"i"	"h"	"g"	"-"	"-"	"h"	"h"	"i"	"h"	"-"	"-"	"-"	"g"	"h"	"g"	"f"	"e"	"f"	"g"	"g"	"g"
"NL_Uu_406"	"-"	"g"	"g"	"-"	"f"	"-"	"d"	"e"	"f"	"g"	"g"	"g"	"-"	"h"	"h"	"g"	"f"	"g"	"h"	"g"	"g"	"k"	"k"	"j"	"h"	"g"	"-"	"h"	"h"	"g"	"h"	"g"	"f"	"g"	"g"	"g"	"h"	"h"	"h"	"k"	"k"	"l"	"l"	"k"	"-"	"-"	"k"	"h"	"k"	"-"	"g"	"h"	"g"	"f"	"f"	"f"	"g"	"h"	"h"	"g"	"g"	"k"	"k"	"j"	"h"	"-"	"g"	"h"	"g"	"-"	"f"	"e"	"f"	"g"	"f"	"-"	"g"	"g"	"g"	"g"	"f"	"-"	"d"	"d"	"f"	"e"	"f"	"g"	"g"	"h"	"g"	"g"	"-"	"-"	"h"	"g"	"f"	"g"	"h"	"h"	"h"	"h"	"g"	"g"	"-"	"k"	"j"	"h"	"g"	"g"	"g"	"h"	"h"	"k"	"h"	"-"	"-"	"-"	"g"	"h"	"g"	"-"	"e"	"f"	"g"	"g"	"g"
"A_Wn_1799"	"-"	"g"	"g"	"-"	"e"	"f"	"d"	"e"	"f"	"g"	"g"	"g"	"-"	"h"	"h"	"g"	"f"	"g"	"h"	"-"	"k"	"k"	"k"	"j"	"h"	"g"	"-"	"h"	"h"	"-"	"h"	"g"	"f"	"g"	"g"	"f"	"-"	"-"	"h"	"k"	"k"	"l"	"l"	"k"	"-"	"k"	"j"	"h"	"k"	"k"	"j"	"g"	"h"	"g"	"f"	"f"	"g"	"h"	"k"	"-"	"-"	"k"	"k"	"j"	"h"	"-"	"g"	"h"	"g"	"-"	"f"	"e"	"f"	"g"	"-"	"-"	"g"	"g"	"g"	"g"	"f"	"-"	"d"	"e"	"f"	"-"	"-"	"-"	"g"	"h"	"g"	"h"	"-"	"-"	"h"	"g"	"f"	"g"	"h"	"h"	"h"	"h"	"g"	"h"	"k"	"k"	"j"	"h"	"h"	"-"	"-"	"g"	"h"	"j"	"h"	"-"	"-"	"-"	"g"	"h"	"g"	"f"	"e"	"f"	"g"	"g"	"g"
"CDN_Hsmu_M2149_L4"	"-"	"g"	"g"	"f"	"e"	"f"	"d"	"e"	"f"	"g"	"g"	"g"	"h"	"h"	"h"	"g"	"f"	"g"	"h"	"-"	"k"	"k"	"k"	"j"	"h"	"g"	"h"	"h"	"h"	"-"	"h"	"g"	"f"	"g"	"g"	"f"	"-"	"-"	"h"	"k"	"k"	"l"	"l"	"k"	"-"	"k"	"j"	"h"	"k"	"k"	"j"	"g"	"h"	"g"	"f"	"f"	"g"	"h"	"k"	"-"	"-"	"k"	"k"	"j"	"h"	"-"	"g"	"h"	"g"	"-"	"f"	"e"	"f"	"g"	"-"	"-"	"g"	"g"	"g"	"g"	"f"	"-"	"d"	"e"	"f"	"-"	"-"	"g"	"g"	"h"	"g"	"h"	"-"	"-"	"h"	"g"	"f"	"g"	"h"	"h"	"h"	"h"	"g"	"h"	"k"	"k"	"j"	"h"	"h"	"-"	"-"	"g"	"h"	"j"	"h"	"-"	"-"	"-"	"g"	"h"	"g"	"f"	"e"	"f"	"g"	"g"	"g"
"CZ_Pu_XVII_E_1"	"-"	"g"	"g"	"-"	"f"	"e"	"d"	"e"	"f"	"g"	"g"	"g"	"-"	"-"	"h"	"g"	"f"	"g"	"h"	"-"	"-"	"-"	"k"	"j"	"h"	"g"	"-"	"h"	"h"	"-"	"h"	"g"	"f"	"g"	"g"	"g"	"-"	"-"	"g"	"k"	"j"	"h"	"j"	"j"	"-"	"-"	"h"	"h"	"k"	"-"	"g"	"h"	"g"	"f"	"f"	"f"	"g"	"h"	"h"	"-"	"-"	"j"	"k"	"j"	"h"	"g"	"g"	"h"	"g"	"-"	"f"	"e"	"f"	"g"	"f"	"-"	"g"	"g"	"g"	"f"	"f"	"-"	"e"	"d"	"f"	"-"	"-"	"-"	"f"	"g"	"h"	"g"	"-"	"-"	"h"	"g"	"f"	"g"	"-"	"h"	"h"	"h"	"g"	"h"	"j"	"k"	"j"	"h"	"g"	"e"	"f"	"g"	"h"	"j"	"k"	"-"	"-"	"-"	"j"	"h"	"g"	"-"	"e"	"f"	"g"	"g"	"g"
"D_KNd_1161"	"-"	"g"	"g"	"-"	"e"	"f"	"d"	"e"	"f"	"g"	"g"	"g"	"h"	"h"	"h"	"g"	"f"	"g"	"h"	"-"	"k"	"k"	"k"	"j"	"h"	"g"	"-"	"h"	"h"	"-"	"h"	"g"	"f"	"g"	"g"	"f"	"-"	"-"	"h"	"k"	"k"	"l"	"l"	"k"	"-"	"k"	"j"	"h"	"k"	"k"	"j"	"g"	"h"	"g"	"f"	"f"	"g"	"h"	"k"	"-"	"-"	"k"	"k"	"j"	"h"	"-"	"g"	"h"	"g"	"-"	"f"	"e"	"f"	"g"	"-"	"-"	"g"	"g"	"g"	"g"	"f"	"-"	"d"	"e"	"f"	"-"	"-"	"-"	"g"	"h"	"g"	"h"	"-"	"-"	"h"	"g"	"f"	"g"	"h"	"h"	"h"	"h"	"g"	"h"	"k"	"k"	"j"	"h"	"h"	"-"	"-"	"g"	"h"	"j"	"h"	"-"	"-"	"-"	"g"	"h"	"g"	"f"	"e"	"f"	"g"	"g"	"g"
"F_Pn_lat_15181"	"-"	"g"	"g"	"-"	"f"	"-"	"d"	"e"	"f"	"g"	"g"	"g"	"-"	"h"	"h"	"g"	"f"	"f"	"h"	"-"	"-"	"k"	"k"	"j"	"h"	"g"	"-"	"h"	"h"	"-"	"h"	"g"	"f"	"g"	"g"	"f"	"-"	"-"	"h"	"k"	"k"	"l"	"k"	"-"	"-"	"-"	"j"	"h"	"k"	"k"	"g"	"h"	"g"	"f"	"f"	"f"	"g"	"h"	"h"	"-"	"g"	"h"	"k"	"k"	"j"	"-"	"h"	"h"	"g"	"-"	"f"	"e"	"f"	"g"	"f"	"-"	"g"	"g"	"g"	"g"	"f"	"-"	"d"	"f"	"e"	"f"	"g"	"g"	"g"	"h"	"h"	"i"	"-"	"-"	"h"	"g"	"f"	"g"	"h"	"h"	"h"	"h"	"g"	"h"	"-"	"k"	"i"	"h"	"g"	"g"	"g"	"h"	"h"	"i"	"h"	"-"	"-"	"-"	"g"	"h"	"g"	"f"	"e"	"f"	"g"	"g"	"g"
