"25"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"f"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"k"	"h"	"k"	"k"	"k"	"k"	"k"	"k"	"j"	"h"	"j"	"j"	"l"	"m"	"h"	"k"	"k"	"j"	"g"	"j"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"k"	"h"	"k"	"h"	"g"	"h"	"g"	"j"	"l"	"l"	"k"	"l"	"-"	"m"	"l"	"m"	"j"	"h"	"j"	"k"	"h"	"m"	"m"	"n"	"m"	"m"	"m"	"l"	"-"	"m"	"l"	"j"	"k"	"j"	"h"	"k"	"l"	"m"	"l"	"m"	"m"	"m"	"m"	"l"	"k"	"l"	"k"	"j"	"h"	"-"	"-"	"-"	"-"	"-"	"g"	"h"	"h"	"k"	"l"	"k"	"j"	"h"	"j"	"-"	"l"	"m"	"m"	"l"	"m"	"l"	"k"	"h"	"-"	"m"	"m"	"k"	"l"	"l"	"k"	"k"	"j"	"h"	"k"	"j"	"l"	"k"	"k"	"k"	"g"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"f"	"-"	"g"	"-"	"e"	"d"	"-"	"-"	"-"	"-"	"-"	"g"	"-"	"-"	"-/f"	"-"	"-"	"-"	"h"	"-"	"-"	"f"	"-"	"-"	"-"	"-"	"d"	"d"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"
"26"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"f"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"k"	"h"	"k"	"k"	"k"	"k"	"k"	"k"	"j"	"h"	"j"	"j"	"l"	"m"	"h"	"k"	"k"	"j"	"g"	"j"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"l"	"j"	"k"	"j"	"h"	"j"	"g"	"j"	"l"	"l"	"k"	"l"	"-"	"m"	"l"	"m"	"j"	"h"	"j"	"k"	"h"	"m"	"m"	"n"	"m"	"m"	"m"	"l"	"m"	"m"	"l"	"j"	"k"	"j"	"h"	"k"	"l"	"m"	"l"	"m"	"m"	"m"	"m"	"l"	"k"	"l"	"k"	"j"	"h"	"-"	"-"	"-"	"-"	"-"	"g"	"h"	"h"	"k"	"l"	"k"	"j"	"h"	"j"	"-"	"l"	"m"	"m"	"l"	"m"	"l"	"k"	"h"	"-"	"m"	"m"	"k"	"l"	"l"	"k"	"k"	"j"	"h"	"k"	"j"	"l"	"k"	"k"	"k"	"g"	"g"	"-"	"-"	"-"	"-"	"-"	"-"	"e"	"e"	"-"	"g"	"f"	"e"	"d"	"-"	"-"	"g"	"h"	"-"	"g"	"h"	"-"	"-"	"-"	"d"	"-"	"h"	"h"	"-"	"f"	"-"	"-"	"-"	"-"	"-"	"e"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"
"27"	"f"	"d"	"f"	"f"	"f"	"f"	"f"	"f"	"e"	"d"	"e"	"e"	"-"	"g"	"h"	"d"	"f"	"f"	"e"	"c"	"e"	"-"	"g"	"f"	"e"	"d"	"e"	"c"	"e"	"-"	"g"	"f"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"f"	"h"	"h"	"g"	"-"	"-"	"h"	"e"	"d"	"e"	"g"	"f"	"h"	"h"	"-"	"-"	"j"	"h"	"h"	"h"	"g"	"h"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"h"	"g"	"e"	"f"	"e"	"d"	"f"	"g"	"h"	"g"	"-"	"-"	"-"	"h"	"h"	"h"	"f"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"f"	"g"	"-"	"e"	"e"	"c"	"d"	"d"	"f"	"-"	"g"	"-"	"-"	"-"	"e"	"e"	"g"	"h"	"h"	"-"	"h"	"g"	"f"	"g"	"d"	"e"	"-"	"-"	"h"	"-"	"g"	"g"	"f"	"-"	"e"	"-"	"-"	"-"	"-"	"-"	"g"	"f"	"f"	"f"	"e"
"A_VOR_Cod_259_I"	"f"	"e"	"d"	"e"	"e"	"e"	"e"	"f"	"e"	"d"	"f"	"e"	"-"	"g"	"h"	"d"	"f"	"-"	"e"	"c"	"e"	"-"	"g"	"f"	"e"	"d"	"e"	"c"	"e"	"f"	"g"	"f"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"g"	"h"	"g"	"h"	"-"	"-"	"f"	"e"	"d"	"e"	"g"	"f"	"e"	"d"	"-"	"-"	"h"	"h"	"k"	"h"	"h"	"h"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"h"	"g"	"e"	"f"	"e"	"d"	"f"	"g"	"h"	"g"	"-"	"-"	"-"	"h"	"h"	"h"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"g"	"e"	"f"	"-"	"-"	"d"	"c"	"d"	"d"	"f"	"-"	"g"	"f"	"e"	"d"	"e"	"e"	"g"	"h"	"-"	"-"	"-"	"-"	"f"	"g"	"e"	"f"	"e"	"h"	"-"	"-"	"g"	"f"	"g"	"d"	"f"	"f"	"-"	"-"	"-"	"-"	"h"	"f"	"g"	"g"	"f"
"A_Wn_1799"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"k"	"h"	"k"	"k"	"k"	"k"	"k"	"k"	"j"	"h"	"j"	"j"	"l"	"m"	"h"	"k"	"k"	"j"	"g"	"j"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"l"	"j"	"k"	"j"	"h"	"j"	"g"	"j"	"l"	"l"	"k"	"l"	"-"	"m"	"l"	"m"	"j"	"h"	"j"	"k"	"h"	"m"	"m"	"n"	"m"	"m"	"m"	"l"	"m"	"m"	"l"	"j"	"k"	"j"	"h"	"k"	"l"	"m"	"l"	"m"	"m"	"m"	"m"	"l"	"k"	"l"	"k"	"j"	"h"	"-"	"-"	"-"	"-"	"-"	"g"	"h"	"h"	"k"	"l"	"k"	"j"	"h"	"j"	"j"	"l"	"m"	"m"	"l"	"m"	"l"	"k"	"h"	"-"	"m"	"m"	"k"	"l"	"l"	"k"	"k"	"j"	"h"	"k"	"j"	"l"	"k"	"k"	"k"	"j"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"
"CDN_Hsmu_M2149_L4"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"k"	"h"	"k"	"k"	"k"	"k"	"k"	"k"	"j"	"h"	"j"	"j"	"l"	"m"	"h"	"k"	"k"	"j"	"g"	"j"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"l"	"j"	"k"	"j"	"h"	"j"	"j"	"l"	"l"	"k"	"l"	"m"	"-"	"m"	"l"	"m"	"j"	"h"	"j"	"k"	"h"	"m"	"m"	"n"	"m"	"m"	"m"	"l"	"m"	"m"	"l"	"j"	"k"	"j"	"h"	"k"	"l"	"m"	"l"	"m"	"m"	"m"	"m"	"l"	"k"	"l"	"k"	"j"	"h"	"-"	"-"	"-"	"-"	"-"	"g"	"h"	"h"	"k"	"l"	"k"	"j"	"h"	"j"	"j"	"l"	"m"	"m"	"l"	"m"	"l"	"k"	"h"	"-"	"m"	"m"	"k"	"l"	"l"	"k"	"k"	"j"	"h"	"k"	"j"	"l"	"k"	"k"	"k"	"j"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"
"CH_E_611"	"f"	"e"	"d"	"e"	"e"	"e"	"e"	"f"	"e"	"d"	"e"	"e"	"-"	"g"	"h"	"d"	"f"	"-"	"e"	"d"	"e"	"g"	"f"	"f"	"e"	"d"	"e"	"c"	"e"	"-"	"g"	"f"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"g"	"h"	"g"	"h"	"-"	"-"	"f"	"e"	"d"	"e"	"g"	"e"	"e"	"h"	"h"	"-"	"k"	"h"	"h"	"h"	"g"	"h"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"h"	"g"	"e"	"f"	"e"	"d"	"f"	"g"	"h"	"g"	"-"	"-"	"-"	"h"	"h"	"h"	"h"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"g"	"e"	"f"	"-"	"d"	"c"	"d"	"d"	"e"	"f"	"-"	"g"	"f"	"e"	"d"	"e"	"e"	"g"	"h"	"h"	"g"	"h"	"g"	"f"	"g"	"f"	"e"	"d"	"h"	"h"	"f"	"g"	"g"	"f"	"d"	"f"	"e"	"f"	"-"	"-"	"-"	"g"	"f"	"g"	"f"	"e"
"CZ_HKm_II_A_4"	"f"	"e"	"d"	"e"	"e"	"e"	"e"	"f"	"e"	"d"	"f"	"e"	"-"	"g"	"h"	"d"	"f"	"-"	"e"	"c"	"e"	"g"	"g"	"f"	"e"	"d"	"e"	"c"	"e"	"f"	"g"	"f"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"g"	"h"	"g"	"h"	"-"	"-"	"f"	"e"	"d"	"e"	"g"	"f"	"e"	"d"	"-"	"-"	"h"	"h"	"k"	"h"	"h"	"h"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"h"	"g"	"e"	"f"	"e"	"d"	"f"	"g"	"h"	"g"	"-"	"-"	"-"	"h"	"h"	"h"	"g"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"f"	"e"	"f"	"-"	"-"	"e"	"d"	"c"	"e"	"d"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"f"	"d"	"e"	"e"	"d"
"CZ_PLm_504_C_004"	"f"	"e"	"d"	"e"	"e"	"e"	"e"	"f"	"e"	"d"	"f"	"e"	"-"	"g"	"e"	"f"	"f"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"e"
"CZ_Pn_XV_A_10"	"f"	"e"	"d"	"e"	"e"	"f"	"f"	"f"	"e"	"d"	"f"	"e"	"f"	"g"	"h"	"d"	"f"	"-"	"e"	"c"	"e"	"-"	"g"	"f"	"e"	"d"	"e"	"c"	"e"	"f"	"g"	"f"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"g"	"h"	"g"	"h"	"-"	"-"	"f"	"e"	"d"	"e"	"g"	"f"	"e"	"d"	"-"	"-"	"h"	"h"	"k"	"h"	"h"	"h"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"h"	"g"	"e"	"f"	"e"	"d"	"f"	"g"	"h"	"g"	"-"	"-"	"-"	"h"	"h"	"h"	"h"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"g"	"e"	"f"	"-"	"-"	"d"	"c"	"d"	"d"	"f"	"-"	"g"	"f"	"e"	"d"	"f"	"f"	"g"	"h"	"-"	"-"	"-"	"-"	"f"	"g"	"f"	"e"	"d"	"h"	"-"	"f"	"g"	"g"	"f"	"d"	"f"	"e"	"-"	"-"	"-"	"-"	"g"	"e"	"f"	"f"	"e"
"CZ_Pu_I_D_20"	"f"	"e"	"d"	"f"	"f"	"f"	"f"	"f"	"e"	"d"	"f"	"e"	"f"	"g"	"h"	"d"	"e"	"f"	"e"	"d"	"e"	"f"	"g"	"f"	"e"	"d"	"e"	"c"	"e"	"f"	"g"	"f"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"g"	"h"	"g"	"h"	"e"	"f"	"e"	"d"	"e"	"f"	"g"	"f"	"e"	"d"	"-"	"-"	"h"	"h"	"k"	"h"	"h"	"h"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"h"	"g"	"e"	"f"	"e"	"d"	"f"	"g"	"h"	"g"	"-"	"-"	"-"	"h"	"h"	"h"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"g"	"e"	"f"	"-"	"d"	"c"	"d"	"d"	"e"	"f"	"-"	"g"	"f"	"e"	"d"	"e"	"e"	"g"	"h"	"-"	"g"	"h"	"g"	"f"	"g"	"f"	"e"	"d"	"h"	"g"	"f"	"g"	"g"	"f"	"e"	"d"	"f"	"e"	"-"	"-"	"g"	"f"	"e"	"g"	"g"	"f"
"CZ_Pu_XVII_E_1"	"f"	"e"	"d"	"e"	"e"	"e"	"e"	"f"	"e"	"d"	"f"	"e"	"-"	"g"	"h"	"d"	"f"	"-"	"e"	"c"	"e"	"g"	"g"	"f"	"e"	"d"	"e"	"c"	"e"	"f"	"g"	"f"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"g"	"h"	"g"	"h"	"-"	"-"	"f"	"e"	"d"	"e"	"g"	"f"	"e"	"d"	"-"	"-"	"h"	"h"	"k"	"h"	"h"	"h"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"h"	"g"	"e"	"f"	"e"	"d"	"f"	"g"	"h"	"g"	"-"	"-"	"-"	"h"	"h"	"h"	"g"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"f"	"g"	"f"	"-"	"-"	"e"	"d"	"-"	"f"	"e"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"g"	"e"	"f"	"f"	"e"
"D_KA_Aug_LX"	"f"	"e"	"d"	"e"	"e"	"e"	"e"	"f"	"e"	"d"	"f"	"e"	"-"	"g"	"h"	"d"	"e"	"f"	"e"	"c"	"e"	"-"	"g"	"f"	"e"	"d"	"e"	"c"	"e"	"-"	"g"	"f"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"g"	"h"	"g"	"h"	"-"	"-"	"f"	"e"	"d"	"e"	"g"	"e"	"e"	"h"	"h"	"k"	"h"	"h"	"h"	"h"	"g"	"h"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"h"	"g"	"e"	"f"	"e"	"d"	"f"	"g"	"h"	"g"	"h"	"g"	"h"	"h"	"h"	"h"	"h"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"g"	"e"	"f"	"-"	"d"	"c"	"d"	"d"	"e"	"f"	"g"	"g"	"f"	"e"	"d"	"e"	"e"	"g"	"h"	"-"	"-"	"-"	"h"	"f"	"g"	"f"	"e"	"d"	"h"	"h"	"f"	"g"	"g"	"f"	"f"	"e"	"d"	"f"	"-"	"-"	"e"	"g"	"f"	"f"	"f"	"e"
"D_KNd_1161"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"k"	"h"	"k"	"k"	"k"	"k"	"k"	"k"	"j"	"h"	"j"	"j"	"l"	"m"	"h"	"k"	"k"	"j"	"g"	"j"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"k"	"h"	"j"	"h"	"g"	"h"	"g"	"j"	"l"	"l"	"k"	"l"	"m"	"m"	"l"	"m"	"j"	"h"	"j"	"k"	"h"	"m"	"m"	"n"	"m"	"m"	"m"	"l"	"-"	"m"	"l"	"j"	"k"	"j"	"h"	"k"	"l"	"m"	"l"	"m"	"m"	"m"	"m"	"l"	"k"	"l"	"k"	"j"	"h"	"-"	"-"	"-"	"-"	"-"	"g"	"h"	"h"	"k"	"l"	"k"	"j"	"h"	"j"	"j"	"l"	"m"	"m"	"l"	"m"	"l"	"k"	"h"	"m"	"m"	"m"	"k"	"l"	"l"	"k"	"k"	"h"	"k"	"j"	"k"	"l"	"k"	"l"	"k"	"j"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"
"F_Pn_lat_12044"	"f"	"d"	"f"	"f"	"f"	"f"	"f"	"f"	"e"	"d"	"e"	"e"	"-"	"g"	"h"	"d"	"f"	"f"	"e"	"c"	"e"	"g"	"e"	"f"	"e"	"d"	"e"	"c"	"e"	"-"	"g"	"f"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"f"	"h"	"h"	"g"	"-"	"-"	"h"	"e"	"d"	"e"	"g"	"f"	"h"	"h"	"i"	"-"	"j"	"h"	"h"	"h"	"g"	"h"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"h"	"g"	"e"	"f"	"e"	"d"	"f"	"g"	"h"	"g"	"-"	"-"	"-"	"h"	"h"	"h"	"h"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"g"	"f"	"g"	"f"	"e"	"d"	"c"	"d"	"d"	"f"	"-"	"g"	"f"	"e"	"d"	"e"	"e"	"g"	"h"	"h"	"g"	"h"	"g"	"f"	"g"	"f"	"e"	"d"	"h"	"h"	"f"	"g"	"g"	"f"	"d"	"f"	"e"	"-"	"-"	"-"	"-"	"g"	"f"	"f"	"f"	"e"
"F_Pn_lat_15181"	"f"	"d"	"f"	"f"	"f"	"f"	"f"	"f"	"e"	"d"	"e"	"e"	"-"	"g"	"h"	"d"	"f"	"f"	"e"	"c"	"e"	"-"	"g"	"e"	"f"	"e"	"d"	"c"	"e"	"-"	"g"	"g"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"f"	"h"	"h"	"g"	"-"	"-"	"h"	"e"	"d"	"e"	"g"	"e"	"h"	"h"	"-"	"-"	"j"	"h"	"h"	"h"	"g"	"h"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"h"	"g"	"e"	"f"	"e"	"d"	"f"	"g"	"h"	"g"	"-"	"-"	"-"	"h"	"h"	"h"	"f"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"g"	"f"	"-"	"-"	"-"	"e"	"c"	"d"	"d"	"f"	"-"	"g"	"f"	"e"	"d"	"e"	"e"	"g"	"h"	"h"	"g"	"h"	"g"	"f"	"g"	"f"	"-"	"d"	"h"	"h"	"f"	"g"	"g"	"f"	"d"	"f"	"e"	"-"	"-"	"-"	"-"	"-"	"f"	"g"	"f"	"e"
"NL_Uu_406"	"f"	"d"	"e"	"e"	"e"	"f"	"f"	"f"	"e"	"d"	"e"	"e"	"g"	"g"	"h"	"d"	"d"	"-"	"f"	"d"	"e"	"g"	"f"	"f"	"d"	"d"	"e"	"c"	"e"	"g"	"g"	"f"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"g"	"h"	"h"	"g"	"-"	"-"	"h"	"e"	"d"	"e"	"g"	"e"	"h"	"h"	"-"	"-"	"k"	"h"	"h"	"h"	"g"	"h"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"h"	"g"	"e"	"f"	"e"	"d"	"f"	"g"	"g"	"h"	"h"	"g"	"g"	"h"	"h"	"h"	"h"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"g"	"e"	"f"	"-"	"-"	"d"	"c"	"d"	"d"	"f"	"-"	"g"	"f"	"e"	"d"	"e"	"e"	"g"	"h"	"h"	"g"	"h"	"g"	"f"	"e"	"d"	"e"	"h"	"h"	"h"	"f"	"g"	"g"	"f"	"e"	"f"	"d"	"f"	"e"	"e"	"f"	"g"	"e"	"f"	"f"	"e"
