"15"	"g"	"g"	"g"	"f"	"-"	"d"	"e"	"f"	"g"	"h"	"h"	"g"	"g"	"g"	"h"	"k"	"g"	"g"	"h"	"g"	"f"	"f"	"-"	"k"	"j"	"h"	"h"	"l"	"k"	"k"	"-"	"h"	"g"	"g"	"g"	"g"	"h"	"f"	"e"	"d"	"f"	"f"	"g"	"h"	"-"	"g"	"g"	"f"	"d"	"-"	"e"	"f"	"g"	"g"	"g"	"-"	"k"	"-"	"-"	"h"	"-"
"16"	"g"	"g"	"g"	"f"	"-"	"d"	"e"	"f"	"g"	"h"	"h"	"g"	"g"	"g"	"h"	"k"	"g"	"g"	"h"	"g"	"f"	"f"	"-"	"k"	"j"	"h"	"h"	"l"	"k"	"k"	"-"	"h"	"g"	"g"	"g"	"g"	"h"	"f"	"e"	"d"	"f"	"f"	"g"	"h"	"-"	"g"	"g"	"f"	"d"	"-"	"e"	"f"	"g"	"g"	"g"	"-"	"-"	"j"	"-"	"h"	"g"
"17"	"g"	"g"	"g"	"f"	"-"	"d"	"e"	"f"	"g"	"h"	"h"	"g"	"g"	"g"	"h"	"k"	"g"	"g"	"h"	"g"	"f"	"f"	"-"	"k"	"j"	"h"	"h"	"l"	"j"	"k"	"-"	"h"	"g"	"g"	"g"	"g"	"h"	"f"	"e"	"d"	"f"	"f"	"g"	"h"	"-"	"g"	"g"	"f"	"d"	"-"	"e"	"f"	"g"	"g"	"g"	"k"	"k"	"j"	"-"	"-"	"-"
"18"	"g"	"g"	"g"	"f"	"e"	"d"	"f"	"f"	"g"	"h"	"h"	"g"	"g"	"g"	"h"	"k"	"g"	"g"	"h"	"g"	"f"	"f"	"-"	"k"	"j"	"h"	"h"	"l"	"j"	"k"	"-"	"h"	"g"	"g"	"g"	"g"	"h"	"f"	"e"	"d"	"f"	"g"	"h"	"h"	"-"	"g"	"g"	"f"	"e"	"d"	"e"	"f"	"g"	"g"	"g"	"k"	"-"	"-"	"-"	"-"	"g"
"19"	"g"	"g"	"g"	"f"	"e"	"d"	"f"	"f"	"g"	"h"	"h"	"g"	"g"	"g"	"h"	"k"	"g"	"g"	"h"	"g"	"f"	"f"	"-"	"k"	"j"	"h"	"h"	"l"	"j"	"k"	"-"	"h"	"g"	"g"	"g"	"g"	"h"	"f"	"e"	"d"	"f"	"g"	"h"	"h"	"-"	"g"	"g"	"f"	"e"	"d"	"e"	"f"	"g"	"g"	"g"	"k"	"k"	"j"	"k"	"h"	"g"
"20"	"g"	"g"	"g"	"f"	"e"	"d"	"f"	"f"	"g"	"h"	"h"	"g"	"g"	"g"	"h"	"k"	"g"	"g"	"h"	"g"	"f"	"f"	"-"	"k"	"j"	"h"	"h"	"l"	"j"	"k"	"-"	"h"	"g"	"g"	"g"	"g"	"h"	"f"	"e"	"d"	"f"	"g"	"h"	"h"	"-"	"g"	"g"	"f"	"e"	"d"	"e"	"f"	"g"	"g"	"g"	"-"	"-"	"j"	"k"	"-"	"g"
"21"	"g"	"g"	"g"	"f"	"e"	"d"	"f"	"f"	"g"	"h"	"h"	"g"	"g"	"g"	"h"	"k"	"g"	"g"	"h"	"g"	"f"	"f"	"-"	"k"	"j"	"h"	"h"	"l"	"j"	"k"	"-"	"h"	"g"	"g"	"g"	"g"	"h"	"f"	"e"	"d"	"f"	"g"	"h"	"h"	"-"	"g"	"g"	"f"	"e"	"d"	"e"	"f"	"g"	"g"	"g"	"-"	"k"	"j"	"k"	"h"	"-"
"22"	"g"	"g"	"g"	"f"	"e"	"d"	"f"	"f"	"g"	"h"	"h"	"g"	"g"	"g"	"h"	"k"	"g"	"g"	"h"	"g"	"f"	"f"	"-"	"k"	"j"	"h"	"h"	"l"	"j"	"k"	"-"	"h"	"g"	"g"	"g"	"g"	"h"	"f"	"e"	"d"	"f"	"g"	"h"	"h"	"-"	"g"	"g"	"f"	"e"	"d"	"e"	"f"	"g"	"g"	"g"	"-"	"k"	"-"	"-"	"h"	"g"
"23"	"g"	"g"	"g"	"f"	"e"	"d"	"f"	"f"	"g"	"h"	"h"	"g"	"g"	"g"	"h"	"k"	"-"	"g"	"h"	"g"	"f"	"f"	"-"	"k"	"j"	"h"	"h"	"l"	"j"	"k"	"j"	"h"	"g"	"g"	"g"	"g"	"h"	"f"	"e"	"d"	"f"	"g"	"h"	"h"	"-"	"g"	"g"	"f"	"e"	"d"	"e"	"f"	"g"	"g"	"g"	"-"	"-/k"	"j"	"-"	"-"	"-"
"24"	"g"	"g"	"g"	"f"	"-"	"d"	"e"	"f"	"g"	"h"	"h"	"g"	"g"	"g"	"h"	"k"	"g"	"g"	"h"	"g"	"f"	"f"	"k"	"k"	"j"	"h"	"h"	"l"	"k"	"k"	"-"	"h"	"g"	"g"	"g"	"g"	"h"	"f"	"e"	"d"	"e"	"f"	"g"	"h"	"h"	"g"	"g"	"f"	"d"	"-"	"e"	"f"	"g"	"g"	"g"	"-"	"-"	"-"	"-"	"-"	"-"
"25"	"g"	"g"	"g"	"f"	"-"	"d"	"e"	"f"	"g"	"h"	"h"	"g"	"g"	"g"	"h"	"j"	"g"	"g"	"h"	"g"	"f"	"f"	"k"	"k"	"j"	"h"	"h"	"l"	"k"	"-"	"-"	"j"	"h"	"g"	"g"	"g"	"h"	"f"	"e"	"d"	"e"	"f"	"g"	"h"	"h"	"g"	"g"	"f"	"d"	"f"	"e"	"f"	"g"	"g"	"g"	"k"	"-"	"j"	"-"	"h"	"-"
"26"	"g"	"g"	"g"	"f"	"-"	"d"	"e"	"f"	"g"	"h"	"h"	"g"	"g"	"g"	"h"	"j"	"g"	"g"	"h"	"g"	"f"	"f"	"k"	"k"	"j"	"h"	"h"	"l"	"k"	"-"	"-"	"j"	"h"	"g"	"g"	"g"	"h"	"f"	"e"	"d"	"e"	"f"	"g"	"h"	"h"	"g"	"g"	"f"	"d"	"f"	"e"	"f"	"g"	"g"	"g"	"-"	"k"	"-"	"k"	"h"	"g"
"27"	"g"	"g"	"g"	"f"	"-"	"d"	"e"	"f"	"g"	"h"	"h"	"g"	"g"	"g"	"h"	"j"	"-"	"g"	"h"	"g"	"f"	"k"	"-"	"k"	"j"	"h"	"h"	"l"	"k"	"k"	"k"	"h"	"g"	"g"	"g"	"g"	"h"	"f"	"e"	"d"	"f"	"-"	"-"	"h"	"-"	"g"	"g"	"f"	"-"	"-"	"e"	"f"	"g"	"g"	"g"	"k"	"k"	"j"	"-"	"-"	"g"
"A_VOR_Cod_259_I"	"g"	"g"	"g"	"f"	"e"	"d"	"f"	"f"	"g"	"h"	"h"	"g"	"g"	"g"	"h"	"k"	"g"	"g"	"h"	"g"	"f"	"f"	"-"	"k"	"h"	"g"	"h"	"l"	"j"	"k"	"j"	"h"	"g"	"g"	"g"	"g"	"h"	"g"	"f"	"d"	"f"	"g"	"h"	"h"	"-"	"g"	"g"	"f"	"e"	"d"	"e"	"f"	"g"	"g"	"g"	"k"	"k"	"j"	"k"	"h"	"g"
"A_Wn_1799"	"g"	"g"	"g"	"f"	"-"	"d"	"e"	"f"	"g"	"h"	"h"	"g"	"g"	"g"	"h"	"j"	"g"	"g"	"h"	"g"	"f"	"f"	"k"	"k"	"j"	"h"	"h"	"l"	"k"	"-"	"-"	"j"	"h"	"g"	"g"	"g"	"h"	"f"	"e"	"d"	"e"	"f"	"g"	"h"	"h"	"g"	"g"	"f"	"d"	"f"	"e"	"f"	"g"	"g"	"g"	"k"	"k"	"j"	"k"	"h"	"g"
"CDN_Hsmu_M2149_L4"	"g"	"g"	"g"	"f"	"-"	"d"	"e"	"f"	"g"	"h"	"h"	"g"	"g"	"g"	"h"	"j"	"g"	"g"	"h"	"g"	"f"	"f"	"k"	"k"	"j"	"h"	"h"	"l"	"-"	"-"	"-"	"j"	"h"	"g"	"g"	"g"	"h"	"f"	"e"	"d"	"e"	"f"	"g"	"h"	"h"	"g"	"g"	"f"	"d"	"f"	"e"	"f"	"g"	"g"	"g"	"k"	"k"	"j"	"k"	"h"	"g"
"CH_E_611"	"g"	"g"	"g"	"f"	"e"	"d"	"f"	"f"	"g"	"h"	"h"	"g"	"g"	"g"	"h"	"k"	"g"	"g"	"h"	"g"	"f"	"f"	"-"	"k"	"j"	"h"	"h"	"l"	"j"	"k"	"-"	"h"	"g"	"g"	"g"	"h"	"f"	"e"	"d"	"e"	"f"	"g"	"h"	"h"	"-"	"g"	"g"	"f"	"e"	"d"	"e"	"f"	"g"	"g"	"g"	"k"	"k"	"j"	"k"	"h"	"g"
"CZ_HKm_II_A_4"	"g"	"g"	"g"	"f"	"e"	"d"	"f"	"f"	"g"	"h"	"h"	"g"	"g"	"g"	"h"	"k"	"-"	"g"	"h"	"g"	"f"	"f"	"-"	"k"	"j"	"h"	"h"	"l"	"j"	"k"	"j"	"h"	"g"	"g"	"g"	"g"	"h"	"f"	"e"	"d"	"f"	"g"	"h"	"h"	"g"	"g"	"g"	"f"	"e"	"d"	"e"	"f"	"g"	"g"	"g"	"k"	"k"	"j"	"k"	"h"	"g"
"CZ_PLm_504_C_004"	"g"	"g"	"g"	"f"	"e"	"d"	"f"	"f"	"g"	"h"	"h"	"g"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"
"CZ_Pn_XV_A_10"	"g"	"g"	"g"	"f"	"e"	"d"	"f"	"f"	"g"	"h"	"h"	"g"	"g"	"g"	"h"	"k"	"g"	"g"	"h"	"g"	"f"	"f"	"-"	"k"	"j"	"h"	"h"	"k"	"j"	"k"	"-"	"h"	"g"	"g"	"g"	"g"	"h"	"f"	"e"	"d"	"f"	"g"	"h"	"h"	"-"	"g"	"g"	"f"	"e"	"d"	"e"	"f"	"g"	"g"	"g"	"-"	"-"	"-"	"-"	"-"	"-"
"CZ_Pu_I_D_20"	"g"	"g"	"g"	"f"	"e"	"d"	"f"	"f"	"g"	"h"	"h"	"g"	"g"	"g"	"h"	"k"	"g"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"
"CZ_Pu_XVII_E_1"	"g"	"g"	"g"	"f"	"e"	"d"	"f"	"f"	"g"	"h"	"h"	"g"	"g"	"g"	"h"	"k"	"-"	"g"	"h"	"g"	"f"	"f"	"-"	"k"	"j"	"h"	"h"	"l"	"j"	"k"	"j"	"h"	"g"	"g"	"g"	"g"	"h"	"f"	"e"	"d"	"f"	"g"	"h"	"h"	"-"	"g"	"g"	"f"	"e"	"d"	"e"	"f"	"g"	"g"	"g"	"-"	"-"	"-"	"-"	"-"	"-"
"D_KA_Aug_LX"	"g"	"g"	"g"	"f"	"-"	"d"	"e"	"f"	"g"	"h"	"h"	"g"	"g"	"g"	"h"	"k"	"g"	"g"	"h"	"g"	"f"	"f"	"-"	"k"	"j"	"h"	"h"	"k"	"j"	"k"	"-"	"h"	"g"	"g"	"g"	"g"	"h"	"f"	"e"	"d"	"e"	"f"	"g"	"h"	"h"	"g"	"g"	"f"	"d"	"-"	"e"	"f"	"g"	"g"	"g"	"-"	"-"	"-"	"-"	"-"	"-"
"D_KNd_1161"	"g"	"g"	"g"	"f"	"-"	"d"	"e"	"f"	"g"	"h"	"h"	"g"	"g"	"g"	"h"	"j"	"h"	"g"	"h"	"g"	"f"	"f"	"k"	"k"	"j"	"h"	"h"	"l"	"k"	"-"	"-"	"j"	"h"	"g"	"g"	"g"	"h"	"f"	"e"	"d"	"e"	"f"	"g"	"h"	"h"	"g"	"g"	"f"	"d"	"f"	"e"	"f"	"g"	"g"	"g"	"k"	"k"	"j"	"k"	"h"	"g"
"F_Pn_lat_12044"	"g"	"g"	"-"	"-"	"-"	"d"	"e"	"h"	"g"	"h"	"h"	"g"	"g"	"g"	"h"	"j"	"-"	"g"	"h"	"g"	"f"	"k"	"-"	"k"	"j"	"h"	"h"	"l"	"k"	"j"	"k"	"h"	"g"	"g"	"g"	"g"	"h"	"f"	"e"	"d"	"f"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"e"	"f"	"g"	"g"	"g"	"k"	"k"	"j"	"k"	"h"	"g"
"F_Pn_lat_15181"	"g"	"g"	"g"	"f"	"-"	"d"	"e"	"f"	"g"	"h"	"h"	"g"	"g"	"g"	"g"	"h"	"j"	"g"	"h"	"g"	"f"	"k"	"-"	"k"	"j"	"h"	"h"	"l"	"k"	"k"	"j"	"h"	"g"	"g"	"g"	"g"	"h"	"f"	"e"	"d"	"f"	"g"	"h"	"h"	"-"	"g"	"g"	"f"	"d"	"f"	"e"	"f"	"g"	"g"	"g"	"k"	"k"	"j"	"k"	"h"	"g"
