"25"	"h"	"m"	"l"	"m"	"l"	"k"	"j"	"h"	"k"	"j"	"k"	"l"	"m"	"l"	"m"	"n"	"m"	"l"	"k"	"l"	"m"	"l"	"k"	"k"	"j"	"k"	"l"	"m"	"h"	"h"	"j"	"l"	"k"	"j"	"h"	"k"	"l"	"-"	"m"	"k"	"m"	"j"	"h"	"j"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"g"	"h"	"j"	"h"	"j"	"-"	"-"	"-"	"-"	"g"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"f"	"-"	"-"	"-"	"-"	"-"
"26"	"h"	"m"	"l"	"m"	"l"	"k"	"j"	"h"	"k"	"j"	"k"	"l"	"m"	"l"	"m"	"n"	"m"	"l"	"k"	"l"	"m"	"l"	"k"	"k"	"j"	"k"	"l"	"m"	"h"	"h"	"j"	"l"	"k"	"j"	"h"	"k"	"l"	"m"	"m"	"k"	"m"	"j"	"h"	"j"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"g"	"h"	"j"	"h"	"j"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"d"	"-"	"-"	"-"	"-"	"-"
"27"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"d"	"h"	"h"	"-"	"g"	"f"	"e"	"d"	"f"	"-"	"-"	"-"	"e"	"-"	"g"	"h"	"g"	"h"	"k"	"h"	"g"	"f"	"g"	"h"	"g"	"g"	"d"	"f"	"e"	"f"	"g"	"h"	"-"	"d"	"-"	"-"	"-"	"-"	"d"	"e"	"g"	"f"	"e"	"d"	"d"	"-"	"f"	"h"	"h"	"f"	"-"	"g"	"e"	"d"	"e"	"c"	"d"	"e"	"-"	"-"	"-"	"d"	"e"
"A_VOR_Cod_259_I"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"d"	"g"	"h"	"-"	"g"	"f"	"e"	"d"	"f"	"-"	"-"	"-"	"e"	"-"	"g"	"h"	"g"	"h"	"k"	"h"	"g"	"f"	"g"	"h"	"g"	"-"	"d"	"f"	"e"	"-"	"g"	"h"	"-"	"d"	"-"	"-"	"-"	"-"	"f"	"e"	"f"	"g"	"f"	"e"	"d"	"c"	"f"	"g"	"h"	"f"	"-"	"g"	"e"	"d"	"e"	"c"	"e"	"f"	"-"	"-"	"-"	"-"	"-"
"A_Wn_1799"	"h"	"m"	"l"	"m"	"l"	"k"	"j"	"h"	"k"	"j"	"k"	"l"	"m"	"l"	"m"	"n"	"m"	"l"	"k"	"l"	"m"	"l"	"k"	"k"	"j"	"k"	"l"	"m"	"h"	"h"	"j"	"l"	"k"	"j"	"h"	"k"	"l"	"m"	"m"	"k"	"m"	"j"	"h"	"j"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"g"	"h"	"j"	"h"	"j"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"
"CDN_Hsmu_M2149_L4"	"h"	"m"	"l"	"m"	"l"	"k"	"j"	"h"	"k"	"j"	"k"	"l"	"m"	"l"	"m"	"n"	"m"	"l"	"k"	"l"	"m"	"l"	"k"	"k"	"j"	"k"	"l"	"m"	"h"	"h"	"j"	"l"	"k"	"j"	"h"	"k"	"l"	"m"	"m"	"k"	"l"	"j"	"h"	"j"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"h"	"g"	"h"	"j"	"h"	"j"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"
"CH_E_611"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"d"	"h"	"h"	"g"	"g"	"f"	"e"	"d"	"e"	"-"	"-"	"-"	"e"	"f"	"g"	"h"	"g"	"h"	"j"	"h"	"g"	"f"	"g"	"h"	"g"	"f"	"d"	"f"	"e"	"f"	"g"	"h"	"g"	"d"	"-"	"-"	"-"	"-"	"f"	"e"	"f"	"g"	"f"	"e"	"d"	"d"	"f"	"h"	"h"	"f"	"-"	"g"	"e"	"d"	"f"	"c"	"d"	"e"	"h"	"h"	"h"	"g"	"e"
"CZ_HKm_II_A_4"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"c"	"g"	"g"	"-"	"f"	"e"	"d"	"d"	"f"	"-"	"-"	"-"	"e"	"-"	"g"	"h"	"g"	"h"	"k"	"h"	"g"	"f"	"g"	"h"	"g"	"-"	"d"	"f"	"e"	"-"	"g"	"h"	"-"	"d"	"-"	"-"	"-"	"-"	"f"	"e"	"f"	"g"	"f"	"e"	"d"	"c"	"f"	"g"	"h"	"f"	"-"	"g"	"e"	"d"	"e"	"c"	"d"	"e"	"-"	"-"	"-"	"-"	"-"
"CZ_PLm_504_C_004"	"d"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"d"	"h"	"h"	"-"	"g"	"f"	"e"	"d"	"f"	"-"	"-"	"-"	"e"	"f"	"g"	"h"	"g"	"h"	"k"	"h"	"g"	"f"	"g"	"h"	"g"	"-"	"d"	"f"	"e"	"f"	"g"	"h"	"-"	"d"	"-"	"-"	"-"	"-"	"f"	"e"	"f"	"g"	"f"	"e"	"d"	"-"	"f"	"g"	"h"	"f"	"-"	"g"	"e"	"d"	"e"	"c"	"d"	"e"	"-"	"-"	"-"	"-"	"-"
"CZ_Pn_XV_A_10"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"d"	"h"	"h"	"-"	"g"	"f"	"e"	"d"	"f"	"-"	"-"	"-"	"e"	"f"	"g"	"h"	"g"	"h"	"k"	"h"	"g"	"f"	"g"	"h"	"g"	"g"	"d"	"f"	"e"	"f"	"g"	"h"	"-"	"d"	"-"	"-"	"-"	"-"	"f"	"e"	"f"	"g"	"f"	"e"	"d"	"-"	"f"	"g"	"h"	"f"	"-"	"g"	"e"	"d"	"e"	"c"	"d"	"e"	"-"	"-"	"-"	"-"	"-"
"CZ_Pu_I_D_20"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"d"	"h"	"h"	"-"	"g"	"f"	"e"	"d"	"f"	"-"	"-"	"-"	"e"	"f"	"g"	"h"	"g"	"h"	"k"	"h"	"g"	"f"	"g"	"h"	"g"	"-"	"d"	"f"	"e"	"g"	"e"	"h"	"-"	"d"	"-"	"-"	"-"	"-"	"f"	"e"	"f"	"g"	"f"	"e"	"d"	"c"	"f"	"g"	"h"	"f"	"d"	"g"	"e"	"d"	"e"	"c"	"d"	"e"	"-"	"-"	"-"	"-"	"-"
"CZ_Pu_XVII_E_1"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"d"	"h"	"h"	"-"	"g"	"f"	"e"	"d"	"f"	"-"	"-"	"-"	"e"	"-"	"g"	"h"	"g"	"h"	"k"	"h"	"g"	"f"	"g"	"h"	"g"	"-"	"d"	"f"	"e"	"-"	"g"	"h"	"-"	"d"	"-"	"-"	"-"	"-"	"f"	"e"	"f"	"g"	"f"	"e"	"d"	"c"	"f"	"g"	"h"	"f"	"-"	"g"	"e"	"d"	"e"	"c"	"-"	"-"	"-"	"-"	"-"	"-"	"-"
"D_KA_Aug_LX"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"d"	"h"	"h"	"-"	"g"	"f"	"e"	"d"	"f"	"-"	"-"	"-"	"e"	"-"	"g"	"h"	"g"	"h"	"k"	"h"	"g"	"f"	"g"	"h"	"g"	"-"	"d"	"f"	"e"	"-"	"g"	"h"	"-"	"d"	"-"	"-"	"-"	"-"	"f"	"e"	"f"	"g"	"f"	"e"	"d"	"-"	"f"	"g"	"h"	"f"	"-"	"g"	"e"	"d"	"e"	"c"	"d"	"e"	"-"	"-"	"-"	"-"	"e"
"D_KNd_1161"	"h"	"m"	"l"	"m"	"l"	"k"	"j"	"h"	"k"	"j"	"k"	"l"	"m"	"l"	"m"	"n"	"m"	"l"	"k"	"l"	"m"	"l"	"k"	"k"	"j"	"k"	"l"	"m"	"h"	"h"	"j"	"l"	"k"	"j"	"h"	"k"	"l"	"-"	"m"	"k"	"l"	"j"	"h"	"j"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"g"	"h"	"j"	"h"	"j"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"
"F_Pn_lat_12044"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"d"	"h"	"h"	"g"	"g"	"f"	"e"	"d"	"f"	"-"	"-"	"-"	"e"	"f"	"g"	"h"	"g"	"h"	"k"	"h"	"g"	"f"	"g"	"h"	"g"	"-"	"f"	"f"	"e"	"f"	"g"	"h"	"-"	"d"	"-"	"-"	"-"	"-"	"d"	"e"	"g"	"f"	"e"	"d"	"d"	"-"	"f"	"h"	"h"	"f"	"-"	"g"	"e"	"d"	"e"	"c"	"d"	"e"	"-"	"-"	"-"	"d"	"e"
"F_Pn_lat_15181"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"d"	"h"	"h"	"-"	"g"	"f"	"e"	"d"	"f"	"-"	"-"	"-"	"e"	"f"	"g"	"h"	"g"	"h"	"k"	"h"	"g"	"f"	"g"	"h"	"g"	"f"	"d"	"f"	"e"	"f"	"g"	"h"	"-"	"d"	"-"	"-"	"-"	"-"	"d"	"f"	"g"	"f"	"e"	"d"	"d"	"-"	"d"	"f"	"h"	"f"	"-"	"g"	"e"	"d"	"e"	"c"	"d"	"e"	"-"	"-"	"-"	"d"	"e"
"NL_Uu_406"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"d"	"h"	"h"	"-"	"g"	"g"	"f"	"e"	"f"	"d"	"f"	"e"	"f"	"f"	"g"	"h"	"g"	"h"	"k"	"h"	"g"	"f"	"g"	"h"	"g"	"f"	"d"	"f"	"e"	"f"	"f"	"g"	"h"	"d"	"d"	"d"	"f"	"e"	"f"	"f"	"g"	"f"	"f"	"e"	"d"	"d"	"f"	"h"	"h"	"f"	"-"	"g"	"e"	"d"	"f"	"c"	"d"	"d"	"e"	"d"	"e"	"g"	"e"
